REC_ID,FILETERM,FTERMA,FILEDATE,COURSE,CRSLEVEL,CDEPT,CNUM,CTITLE,MINCREDS,MaxCredits,Grade,UGGR,FT_PT,REGCREDS,ADMSTAT,SPECSRV1,SPECSRV2,CATEGORY,ACADEMICPROGRAM,ACADEMICPROGRAMDESCRIPTION,STARTTRM,SEX,AGE,ALIEN,NEWETH,COMBETH,CLASS,CUMATT,CUMCRED,CUMGPA,CUMPTS,HSNAME,SATVERB,SATMATH,SATWRITE,ACT,Wordcount,ZYBooks_Timeliness,ZYBooks_Curiosity,Weighted_Midterm_Total,Weighted_Final_Total,Word_Count
17656,201609,201609,9/1/2016,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,A,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,FR,14,14,3.621,50.69,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17656,201609,201609,9/1/2016,ENWR_1102,1,ENWR,1102,Academic Research and Writing,3, ,B+,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,FR,14,14,3.621,50.69,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17656,201609,201609,9/1/2016,MATH_1107,1,MATH,1107,Precalculus,4, ,A,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,FR,14,14,3.621,50.69,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17656,201609,201609,9/1/2016,SOS_1215,1,SOS,1215,SOS Exams,0, , ,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,FR,14,14,3.621,50.69,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17656,201609,201609,9/1/2016,UNIV_1001,1,UNIV,1001,Transitioning to Univer Life,1, ,A,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,FR,14,14,3.621,50.69,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17656,201702,201702,2/1/2017,CHEM_1201,1,CHEM,1201,General Chemistry I,3, ,B,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,SO,32,32,3.583,114.67,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17656,201702,201702,2/1/2017,CHEM_1203,1,CHEM,1203,LAB: General Chemistry I,1, ,A-,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,SO,32,32,3.583,114.67,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17656,201702,201702,2/1/2017,CSCI_1202,1,CSCI,1202,Computer Programming II,3, ,A,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,SO,32,32,3.583,114.67,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17656,201702,201702,2/1/2017,DAN_1230,1,DAN,1230,World Dance Apprec & Practice,3, ,A,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,SO,32,32,3.583,114.67,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17656,201702,201702,2/1/2017,MATH_1201,1,MATH,1201,Calculus I,4, ,A,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,SO,32,32,3.583,114.67,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17656,201702,201702,2/1/2017,SOS_1211,1,SOS,1211,SOS Exams,0, , ,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,SO,32,32,3.583,114.67,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17656,201702,201702,2/1/2017,UNIV_2001,2,UNIV,2001,Cross Cultural Perspectives,3, ,A-,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,SO,32,32,3.583,114.67,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17656,201702,201702,2/1/2017,UNIV_1002,1,UNIV,1002,Prep for Professional Life,1, ,A,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/SP,F,17,F1,6,6,SO,32,32,3.583,114.67,FOREIGN HIGH SCHOOL,380,600,420, , ,430.887681,1100,68,100.37,260
17666,201609,201609,9/1/2016,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,A,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,5,5,FR,0,0,0,0,CHRISTIAN BROTHERS ACADEMY, , , ,20, ,1500,500,79.75,101.47,177
17666,201609,201609,9/1/2016,ENGR_1301,1,ENGR,1301,"Engr Pract, Graphics and Des",3, ,B,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,5,5,FR,0,0,0,0,CHRISTIAN BROTHERS ACADEMY, , , ,20, ,1500,500,79.75,101.47,177
17666,201609,201609,9/1/2016,ENWR_0098,0,ENWR,98,Fund of Academic Writing I,3, ,P,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,5,5,FR,0,0,0,0,CHRISTIAN BROTHERS ACADEMY, , , ,20, ,1500,500,79.75,101.47,177
17666,201609,201609,9/1/2016,MATH_1105,1,MATH,1105,College Algebra,4, ,A,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,5,5,FR,0,0,0,0,CHRISTIAN BROTHERS ACADEMY, , , ,20, ,1500,500,79.75,101.47,177
17666,201609,201609,9/1/2016,READ_0097,0,READ,97,Fund of College Reading I,0, ,P,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,5,5,FR,0,0,0,0,CHRISTIAN BROTHERS ACADEMY, , , ,20, ,1500,500,79.75,101.47,177
17666,201609,201609,9/1/2016,UNIV_1001,1,UNIV,1001,Transitioning to Univer Life,1, ,A,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,5,5,FR,0,0,0,0,CHRISTIAN BROTHERS ACADEMY, , , ,20, ,1500,500,79.75,101.47,177
17666,201702,201702,2/1/2017,CHEM_1201,1,CHEM,1201,General Chemistry I,3, ,B+,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,5,5,FR,11,11,3.727,41,CHRISTIAN BROTHERS ACADEMY, , , ,20, ,1500,500,79.75,101.47,177
17666,201702,201702,2/1/2017,CHEM_1203,1,CHEM,1203,LAB: General Chemistry I,1, ,A,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,5,5,FR,11,11,3.727,41,CHRISTIAN BROTHERS ACADEMY, , , ,20, ,1500,500,79.75,101.47,177
17666,201702,201702,2/1/2017,ENGR_1204,1,ENGR,1204,Program Lang in Engineering,3, ,B+,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,5,5,FR,11,11,3.727,41,CHRISTIAN BROTHERS ACADEMY, , , ,20, ,1500,500,79.75,101.47,177
17666,201702,201702,2/1/2017,ENWR_1101,1,ENWR,1101,Academic Writing,3, ,B+,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,5,5,FR,11,11,3.727,41,CHRISTIAN BROTHERS ACADEMY, , , ,20, ,1500,500,79.75,101.47,177
17666,201702,201702,2/1/2017,MATH_1107,1,MATH,1107,Precalculus,4, ,A,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,5,5,FR,11,11,3.727,41,CHRISTIAN BROTHERS ACADEMY, , , ,20, ,1500,500,79.75,101.47,177
17666,201702,201702,2/1/2017,UNIV_1002,1,UNIV,1002,Prep for Professional Life,1, ,A,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,5,5,FR,11,11,3.727,41,CHRISTIAN BROTHERS ACADEMY, , , ,20, ,1500,500,79.75,101.47,177
17705,201609,201609,9/1/2016,CSCI_1201,1,CSCI,1201,Computer Programming I,3, ,A,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,0,0,0,0,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201609,201609,9/1/2016,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,A,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,0,0,0,0,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201609,201609,9/1/2016,ENGR_3000,3,ENGR,3000,Mod Tech:Prin/Appl/Impacts,3, ,A-,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,0,0,0,0,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201609,201609,9/1/2016,ENWR_1101,1,ENWR,1101,Academic Writing,3, ,B+,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,0,0,0,0,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201609,201609,9/1/2016,MATH_1105,1,MATH,1105,College Algebra,4, ,B+,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,0,0,0,0,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201609,201609,9/1/2016,UNIV_1001,1,UNIV,1001,Transitioning to Univer Life,1, ,A,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,0,0,0,0,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201702,201702,2/1/2017,CRIM_2218,2,CRIM,2218,ComputerTechnlgies&CyberCrime,3, ,C-,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,17,17,3.666,62.32,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201702,201702,2/1/2017,CSCI_1202,1,CSCI,1202,Computer Programming II,3, ,B+,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,17,17,3.666,62.32,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201702,201702,2/1/2017,CSCI_2215,2,CSCI,2215,Intro to Computer Science,3, ,C+,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,17,17,3.666,62.32,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201702,201702,2/1/2017,ENWR_1102,1,ENWR,1102,Academic Research and Writing,3, ,B-,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,17,17,3.666,62.32,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201702,201702,2/1/2017,MATH_1107,1,MATH,1107,Precalculus,4, ,B+,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,17,17,3.666,62.32,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201702,201702,2/1/2017,SOS_1213,1,SOS,1213,SOS Exams,0, , ,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,17,17,3.666,62.32,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201702,201702,2/1/2017,SOS_1215,1,SOS,1215,SOS Exams,0, , ,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,17,17,3.666,62.32,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17705,201702,201702,2/1/2017,UNIV_1002,1,UNIV,1002,Prep for Professional Life,1, ,B+,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,17,17,3.666,62.32,NEW MILFORD HIGH SCHOOL,530,540,410, , ,1450.114416,800,45.58,95.57,0
17733,201609,201609,9/1/2016,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,C+,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,2,2,FR,0,0,0,0,UNION HIGH SCHOOL,580,510,460, , ,1491.304348,1100,54.21,72.41,113
17733,201609,201609,9/1/2016,ENGR_1301,1,ENGR,1301,"Engr Pract, Graphics and Des",3, ,F,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,2,2,FR,0,0,0,0,UNION HIGH SCHOOL,580,510,460, , ,1491.304348,1100,54.21,72.41,113
17733,201609,201609,9/1/2016,ENWR_0098,0,ENWR,98,Fund of Academic Writing I,3, ,P,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,2,2,FR,0,0,0,0,UNION HIGH SCHOOL,580,510,460, , ,1491.304348,1100,54.21,72.41,113
17733,201609,201609,9/1/2016,MATH_1105,1,MATH,1105,College Algebra,4, ,A-,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,2,2,FR,0,0,0,0,UNION HIGH SCHOOL,580,510,460, , ,1491.304348,1100,54.21,72.41,113
17733,201609,201609,9/1/2016,UNIV_1001,1,UNIV,1001,Transitioning to Univer Life,1, ,A-,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,2,2,FR,0,0,0,0,UNION HIGH SCHOOL,580,510,460, , ,1491.304348,1100,54.21,72.41,113
17733,201702,201702,2/1/2017,CHEM_1201,1,CHEM,1201,General Chemistry I,3, ,B,UG,F,18,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,19, ,2,2,FR,11,8,2.304,25.34,UNION HIGH SCHOOL,580,510,460, , ,1491.304348,1100,54.21,72.41,113
17733,201702,201702,2/1/2017,CHEM_1203,1,CHEM,1203,LAB: General Chemistry I,1, ,A-,UG,F,18,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,19, ,2,2,FR,11,8,2.304,25.34,UNION HIGH SCHOOL,580,510,460, , ,1491.304348,1100,54.21,72.41,113
17733,201702,201702,2/1/2017,ENGR_3000,3,ENGR,3000,Mod Tech:Prin/Appl/Impacts,3, ,A,UG,F,18,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,19, ,2,2,FR,11,8,2.304,25.34,UNION HIGH SCHOOL,580,510,460, , ,1491.304348,1100,54.21,72.41,113
17733,201702,201702,2/1/2017,ENWR_1101,1,ENWR,1101,Academic Writing,3, ,C+,UG,F,18,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,19, ,2,2,FR,11,8,2.304,25.34,UNION HIGH SCHOOL,580,510,460, , ,1491.304348,1100,54.21,72.41,113
17733,201702,201702,2/1/2017,MATH_1107,1,MATH,1107,Precalculus,4, ,A,UG,F,18,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,19, ,2,2,FR,11,8,2.304,25.34,UNION HIGH SCHOOL,580,510,460, , ,1491.304348,1100,54.21,72.41,113
17733,201702,201702,2/1/2017,SOS_1215,1,SOS,1215,SOS Exams,0, , ,UG,F,18,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,19, ,2,2,FR,11,8,2.304,25.34,UNION HIGH SCHOOL,580,510,460, , ,1491.304348,1100,54.21,72.41,113
17733,201702,201702,2/1/2017,UNIV_1002,1,UNIV,1002,Prep for Professional Life,1, ,B+,UG,F,18,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,19, ,2,2,FR,11,8,2.304,25.34,UNION HIGH SCHOOL,580,510,460, , ,1491.304348,1100,54.21,72.41,113
17836,201609,201609,9/1/2016,ART_1178,1,ART,1178,Multimedia on the Internet,3, ,A,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,0,0,0,0,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17836,201609,201609,9/1/2016,CSCI_1201,1,CSCI,1201,Computer Programming I,3, ,C+,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,0,0,0,0,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17836,201609,201609,9/1/2016,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,C,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,0,0,0,0,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17836,201609,201609,9/1/2016,ENWR_1101,1,ENWR,1101,Academic Writing,3, ,D,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,0,0,0,0,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17836,201609,201609,9/1/2016,MATH_1107,1,MATH,1107,Precalculus,4, ,C-,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,0,0,0,0,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17836,201609,201609,9/1/2016,UNIV_1001,1,UNIV,1001,Transitioning to Univer Life,1, ,A,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,3,3,FR,0,0,0,0,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17836,201702,201702,2/1/2017,CSCI_1202,1,CSCI,1202,Computer Programming II,3, ,B+,UG,F,14,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,17,17,2.275,38.67,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17836,201702,201702,2/1/2017,CSCI_2215,2,CSCI,2215,Intro to Computer Science,3, ,C,UG,F,14,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,17,17,2.275,38.67,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17836,201702,201702,2/1/2017,ENWR_1102,1,ENWR,1102,Academic Research and Writing,3, ,C+,UG,F,14,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,17,17,2.275,38.67,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17836,201702,201702,2/1/2017,MATH_1201,1,MATH,1201,Calculus I,4, ,F,UG,F,14,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,17,17,2.275,38.67,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17836,201702,201702,2/1/2017,SOS_1211,1,SOS,1211,SOS Exams,0, , ,UG,F,14,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,17,17,2.275,38.67,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17836,201702,201702,2/1/2017,SOS_1215,1,SOS,1215,SOS Exams,0, , ,UG,F,14,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,17,17,2.275,38.67,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17836,201702,201702,2/1/2017,UNIV_1002,1,UNIV,1002,Prep for Professional Life,1, ,A,UG,F,14,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,17,17,2.275,38.67,FOUNDATION COLLEGIATE ACADEMY,500,470,490, , ,1277.432712,100,45.56,69.54,178
17853,201609,201609,9/1/2016,CSCI_1201,1,CSCI,1201,Computer Programming I,3, ,F,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,F,18, ,3,3,FR,0,0,0,0,BAYONNE HIGH SCHOOL,530,530,500, , ,1495.652174,316.666667,83.42,62.27,0
17853,201609,201609,9/1/2016,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,C-,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,F,18, ,3,3,FR,0,0,0,0,BAYONNE HIGH SCHOOL,530,530,500, , ,1495.652174,316.666667,83.42,62.27,0
17853,201609,201609,9/1/2016,ENWR_0098,0,ENWR,98,Fund of Academic Writing I,3, ,P,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,F,18, ,3,3,FR,0,0,0,0,BAYONNE HIGH SCHOOL,530,530,500, , ,1495.652174,316.666667,83.42,62.27,0
17853,201609,201609,9/1/2016,MATH_1105,1,MATH,1105,College Algebra,4, ,B-,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,F,18, ,3,3,FR,0,0,0,0,BAYONNE HIGH SCHOOL,530,530,500, , ,1495.652174,316.666667,83.42,62.27,0
17853,201609,201609,9/1/2016,PSYC_1103,1,PSYC,1103,General Psychology,3, ,C-,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,F,18, ,3,3,FR,0,0,0,0,BAYONNE HIGH SCHOOL,530,530,500, , ,1495.652174,316.666667,83.42,62.27,0
17853,201609,201609,9/1/2016,UNIV_1001,1,UNIV,1001,Transitioning to Univer Life,1, ,A,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,F,18, ,3,3,FR,0,0,0,0,BAYONNE HIGH SCHOOL,530,530,500, , ,1495.652174,316.666667,83.42,62.27,0
17853,201702,201702,2/1/2017,ART_1192,1,ART,1192,Digital Photography I,3, ,A-,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,F,18, ,3,3,FR,14,11,1.764,24.7,BAYONNE HIGH SCHOOL,530,530,500, , ,1495.652174,316.666667,83.42,62.27,0
17853,201702,201702,2/1/2017,CHEM_1203,1,CHEM,1203,LAB: General Chemistry I,1, ,C+,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,F,18, ,3,3,FR,14,11,1.764,24.7,BAYONNE HIGH SCHOOL,530,530,500, , ,1495.652174,316.666667,83.42,62.27,0
17853,201702,201702,2/1/2017,CSCI_1201,1,CSCI,1201,Computer Programming I,3, ,B-,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,F,18, ,3,3,FR,14,11,1.764,24.7,BAYONNE HIGH SCHOOL,530,530,500, , ,1495.652174,316.666667,83.42,62.27,0
17853,201702,201702,2/1/2017,ENWR_1101,1,ENWR,1101,Academic Writing,3, ,A-,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,F,18, ,3,3,FR,14,11,1.764,24.7,BAYONNE HIGH SCHOOL,530,530,500, , ,1495.652174,316.666667,83.42,62.27,0
17853,201702,201702,2/1/2017,MATH_1107,1,MATH,1107,Precalculus,4, ,C,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,F,18, ,3,3,FR,14,11,1.764,24.7,BAYONNE HIGH SCHOOL,530,530,500, , ,1495.652174,316.666667,83.42,62.27,0
17853,201702,201702,2/1/2017,UNIV_1002,1,UNIV,1002,Prep for Professional Life,1, ,A,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,F,18, ,3,3,FR,14,11,1.764,24.7,BAYONNE HIGH SCHOOL,530,530,500, , ,1495.652174,316.666667,83.42,62.27,0
17856,201609,201609,9/1/2016,CSCI_1105,1,CSCI,1105,Computers & Computer Software,3, ,B,UG,F,17,FRMAT,EOF, ,2,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,5,5,3.398,16.99,HOBOKEN SENIOR HIGH SCHOOL,390,470,380, ,272,1500,1300,52.96,43.91, 
17856,201609,201609,9/1/2016,ENGR_3000,3,ENGR,3000,Mod Tech:Prin/Appl/Impacts,3, ,A,UG,F,17,FRMAT,EOF, ,2,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,5,5,3.398,16.99,HOBOKEN SENIOR HIGH SCHOOL,390,470,380, ,272,1500,1300,52.96,43.91, 
17856,201609,201609,9/1/2016,ENWR_0098,0,ENWR,98,Fund of Academic Writing I,3, ,P,UG,F,17,FRMAT,EOF, ,2,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,5,5,3.398,16.99,HOBOKEN SENIOR HIGH SCHOOL,390,470,380, ,272,1500,1300,52.96,43.91, 
17856,201609,201609,9/1/2016,MATH_0298,0,MATH,298,Algebra Skills,3, ,B,UG,F,17,FRMAT,EOF, ,2,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,5,5,3.398,16.99,HOBOKEN SENIOR HIGH SCHOOL,390,470,380, ,272,1500,1300,52.96,43.91, 
17856,201609,201609,9/1/2016,READ_0097,0,READ,97,Fund of College Reading I,0, ,P,UG,F,17,FRMAT,EOF, ,2,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,5,5,3.398,16.99,HOBOKEN SENIOR HIGH SCHOOL,390,470,380, ,272,1500,1300,52.96,43.91, 
17856,201609,201609,9/1/2016,UNIV_1001,1,UNIV,1001,Transitioning to Univer Life,1, ,A,UG,F,17,FRMAT,EOF, ,2,CSCI2.TEA,Computer Science,16/FA,M,19, ,3,3,FR,5,5,3.398,16.99,HOBOKEN SENIOR HIGH SCHOOL,390,470,380, ,272,1500,1300,52.96,43.91, 
17856,201702,201702,2/1/2017,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,F,UG,F,15,FRMAT,EOF, ,1,CSCI2.TEA,Computer Science,16/FA,M,20, ,3,3,FR,13,13,3.512,45.66,HOBOKEN SENIOR HIGH SCHOOL,390,470,380, ,272,1500,1300,52.96,43.91, 
17856,201702,201702,2/1/2017,ENWR_1101,1,ENWR,1101,Academic Writing,3, ,C,UG,F,15,FRMAT,EOF, ,1,CSCI2.TEA,Computer Science,16/FA,M,20, ,3,3,FR,13,13,3.512,45.66,HOBOKEN SENIOR HIGH SCHOOL,390,470,380, ,272,1500,1300,52.96,43.91, 
17856,201702,201702,2/1/2017,MATH_1105,1,MATH,1105,College Algebra,4, ,F,UG,F,15,FRMAT,EOF, ,1,CSCI2.TEA,Computer Science,16/FA,M,20, ,3,3,FR,13,13,3.512,45.66,HOBOKEN SENIOR HIGH SCHOOL,390,470,380, ,272,1500,1300,52.96,43.91, 
17856,201702,201702,2/1/2017,UNIV_1002,1,UNIV,1002,Prep for Professional Life,1, ,C+,UG,F,15,FRMAT,EOF, ,1,CSCI2.TEA,Computer Science,16/FA,M,20, ,3,3,FR,13,13,3.512,45.66,HOBOKEN SENIOR HIGH SCHOOL,390,470,380, ,272,1500,1300,52.96,43.91, 
